Route,Cost
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Greenlane', 'Countdown Grey Lynn', 'Distribution Centre Auckland')",1088.2833333333335
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Greenlane', 'Countdown Grey Lynn Central', 'Distribution Centre Auckland')",1005.2822222222222
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Greenlane', 'Countdown Lynfield', 'Distribution Centre Auckland')",1053.911388888889
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Greenlane', 'Countdown Mt Eden', 'Distribution Centre Auckland')",932.6027777777778
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Greenlane', 'Countdown Mt Roskill', 'Distribution Centre Auckland')",1010.9884722222223
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Greenlane', 'Countdown Newmarket', 'Distribution Centre Auckland')",914.581111111111
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Greenlane', 'Countdown Onehunga', 'Distribution Centre Auckland')",891.6475
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Greenlane', 'Countdown Ponsonby', 'Distribution Centre Auckland')",1072.35625
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Greenlane', 'Countdown Pt Chevalier', 'Distribution Centre Auckland')",1003.8835416666667
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Greenlane', 'Countdown St Lukes', 'Distribution Centre Auckland')",960.28
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Greenlane', 'Countdown Three Kings', 'Distribution Centre Auckland')",1013.2793749999998
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Greenlane', 'Countdown Metro Albert Street', 'Distribution Centre Auckland')",920.6792361111112
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Greenlane', 'Countdown Metro Halsey Street', 'Distribution Centre Auckland')",897.2425000000001
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Grey Lynn', 'Countdown Grey Lynn Central', 'Distribution Centre Auckland')",1018.8091666666667
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Grey Lynn', 'Countdown Mt Eden', 'Distribution Centre Auckland')",1003.3908333333333
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Grey Lynn', 'Countdown Newmarket', 'Distribution Centre Auckland')",1001.2084027777779
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Grey Lynn', 'Countdown Onehunga', 'Distribution Centre Auckland')",1002.8469444444445
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Grey Lynn', 'Countdown Pt Chevalier', 'Distribution Centre Auckland')",1040.5784722222222
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Grey Lynn', 'Countdown St Lukes', 'Distribution Centre Auckland')",998.8235416666668
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Grey Lynn', 'Countdown Metro Albert Street', 'Distribution Centre Auckland')",967.8990277777779
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Grey Lynn', 'Countdown Metro Halsey Street', 'Distribution Centre Auckland')",925.9179861111112
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Grey Lynn Central', 'Countdown Lynfield', 'Distribution Centre Auckland')",1028.0759027777779
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Grey Lynn Central', 'Countdown Mt Eden', 'Distribution Centre Auckland')",927.9216666666665
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Grey Lynn Central', 'Countdown Mt Roskill', 'Distribution Centre Auckland')",998.7143055555556
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Grey Lynn Central', 'Countdown Newmarket', 'Distribution Centre Auckland')",936.856875
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Grey Lynn Central', 'Countdown Onehunga', 'Distribution Centre Auckland')",931.0734722222222
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Grey Lynn Central', 'Countdown Ponsonby', 'Distribution Centre Auckland')",1030.2537499999999
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Grey Lynn Central', 'Countdown Pt Chevalier', 'Distribution Centre Auckland')",971.911736111111
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Grey Lynn Central', 'Countdown St Lukes', 'Distribution Centre Auckland')",923.353611111111
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Grey Lynn Central', 'Countdown Three Kings', 'Distribution Centre Auckland')",1053.4683333333335
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Grey Lynn Central', 'Countdown Metro Albert Street', 'Distribution Centre Auckland')",917.7550694444444
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Grey Lynn Central', 'Countdown Metro Halsey Street', 'Distribution Centre Auckland')",887.62625
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Lynfield', 'Countdown Mt Eden', 'Distribution Centre Auckland')",1045.1365972222222
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Lynfield', 'Countdown Mt Roskill', 'Distribution Centre Auckland')",1062.195
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Lynfield', 'Countdown Newmarket', 'Distribution Centre Auckland')",1060.441111111111
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Lynfield', 'Countdown Onehunga', 'Distribution Centre Auckland')",976.052013888889
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Lynfield', 'Countdown Pt Chevalier', 'Distribution Centre Auckland')",1080.429791666667
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Lynfield', 'Countdown St Lukes', 'Distribution Centre Auckland')",1024.7980555555555
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Lynfield', 'Countdown Metro Albert Street', 'Distribution Centre Auckland')",1041.3385416666667
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Lynfield', 'Countdown Metro Halsey Street', 'Distribution Centre Auckland')",1008.7907638888889
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Mt Roskill', 'Distribution Centre Auckland')",957.6896527777778
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Newmarket', 'Distribution Centre Auckland')",891.3268750000001
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Onehunga', 'Distribution Centre Auckland')",886.339375
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Ponsonby', 'Distribution Centre Auckland')",1021.604236111111
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Pt Chevalier', 'Distribution Centre Auckland')",956.2130555555557
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Eden', 'Countdown St Lukes', 'Distribution Centre Auckland')",888.6531249999999
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Three Kings', 'Distribution Centre Auckland')",976.278125
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Victoria Street West', 'Distribution Centre Auckland')",1078.3283333333334
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Metro Albert Street', 'Distribution Centre Auckland')",897.910625
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Metro Halsey Street', 'Distribution Centre Auckland')",878.2337500000001
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Newmarket', 'Distribution Centre Auckland')",1024.8034027777778
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Onehunga', 'Distribution Centre Auckland')",962.5174305555557
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Pt Chevalier', 'Distribution Centre Auckland')",1057.914166666667
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown St Lukes', 'Distribution Centre Auckland')",987.3033333333333
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Metro Albert Street', 'Distribution Centre Auckland')",1027.2310416666667
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Metro Halsey Street', 'Distribution Centre Auckland')",994.6832638888889
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Newmarket', 'Countdown Onehunga', 'Distribution Centre Auckland')",863.6800000000001
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Newmarket', 'Countdown Ponsonby', 'Distribution Centre Auckland')",971.0554166666667
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Newmarket', 'Countdown Pt Chevalier', 'Distribution Centre Auckland')",902.5827083333335
