Route,Cost
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Lynfield', 'Countdown Ponsonby', 'Distribution Centre Auckland')",1143.8860416666669
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Lynfield', 'Countdown Pt Chevalier', 'Distribution Centre Auckland')",1114.804791666667
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Lynfield', 'Countdown St Lukes', 'Distribution Centre Auckland')",1059.1730555555557
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Lynfield', 'Countdown Three Kings', 'Distribution Centre Auckland')",1055.9418055555554
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Lynfield', 'Countdown Victoria Street West', 'Distribution Centre Auckland')",1172.3080555555555
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Lynfield', 'Countdown Metro Albert Street', 'Distribution Centre Auckland')",1041.3385416666667
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Lynfield', 'Countdown Metro Halsey Street', 'Distribution Centre Auckland')",974.4157638888889
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Mt Roskill', 'Distribution Centre Auckland')",992.0646527777778
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Onehunga', 'Distribution Centre Auckland')",986.4286805555556
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Eden', 'Countdown St Lukes', 'Distribution Centre Auckland')",1023.6315972222221
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Metro Albert Street', 'Distribution Centre Auckland')",1000.5713194444444
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Metro Halsey Street', 'Distribution Centre Auckland')",942.1468055555557
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Newmarket', 'Distribution Centre Auckland')",1093.5534027777778
"('Distribution Centre Auckland', 'Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Onehunga', 'Distribution Centre Auckland')",928.1424305555557
